水利種別(消火栓),水利種別(消火栓)名,市町村(消火栓)名,担当区内通番(消火栓),設置場所-1(消火栓),配管径,Ｘ座標(栓)(座標),Ｙ座標(栓)(座標),緯度(栓)(座標),経度(栓)(座標),備考
01,消火栓,彦根市,1204,彦根市太堂町　 ,75,1974905,-8762997,0351235424,1361300984,
01,消火栓,彦根市,1205,彦根市太堂町　 ,75,1988208,-8768514,0351233624,1361306240,
01,消火栓,彦根市,1206,彦根市楡町　 ,125,2011472,-8749828,0351239672,1361315456,
01,消火栓,彦根市,1207,彦根市楡町　 ,75,2027934,-8743247,0351241796,1361321972,
01,消火栓,彦根市,1208,彦根市楡町　 ,75,2026942,-8747575,0351240392,1361321576,
01,消火栓,彦根市,1209,彦根市安食中町　 ,100,2022083,-8772876,0351232183,1361319632,
01,消火栓,彦根市,1210,彦根市安食中町　 ,75,2031754,-8782172,0351229160,1361323448,
01,消火栓,彦根市,1211,彦根市安食中町　 ,75,2021759,-8785118,0351228211,1361319493,
01,消火栓,彦根市,1212,彦根市安食中町　 ,150,2013472,-8791507,0351226144,1361316211,
01,消火栓,彦根市,1213,彦根市三津町　 ,150,1979274,-8846069,0351208460,1361302640,
01,消火栓,彦根市,1214,彦根市三津町　 ,75,1983949,-8860257,0351203852,1361304476,
01,消火栓,彦根市,1215,彦根市三津町　 ,125,1972198,-8857509,0351204752,1361259832,
01,消火栓,彦根市,1216,彦根市海瀬町　 ,125,1930509,-8835226,0351212013,1361243367,
01,消火栓,彦根市,1217,彦根市海瀬町　 ,75,1921245,-8829777,0351213788,1361239708,
01,消火栓,彦根市,1218,彦根市海瀬町　 ,125,1914964,-8837196,0351211385,1361237219,
01,消火栓,彦根市,1219,彦根市海瀬町　 ,125,1925707,-8842526,0351209648,1361241462,
01,消火栓,彦根市,1220,彦根市三津町　 ,75,1953506,-8886944,0351155212,1361252416,
01,消火栓,彦根市,1221,彦根市三津町　 ,125,1963258,-8891471,0351153736,1361256268,
01,消火栓,彦根市,1222,彦根市三津町　 ,100,1960449,-8897910,0351151648,1361255152,
01,消火栓,彦根市,1223,彦根市三津町　 ,100,1953823,-8907131,0351148660,1361252524,
01,消火栓,彦根市,1224,彦根市三津町　 ,75,1955931,-8913782,0351146500,1361253352,
01,消火栓,彦根市,1225,彦根市金沢町　 ,150,1831491,-8746217,0351240968,1361204284,
01,消火栓,彦根市,1226,彦根市金沢町　 ,75,1838407,-8745094,0351241328,1361207020,
01,消火栓,彦根市,1227,彦根市金沢町　 ,150,1839793,-8755074,0351238088,1361207560,
01,消火栓,彦根市,1228,彦根市金沢町　 ,150,1846546,-8763269,0351235424,1361210224,
01,消火栓,彦根市,1229,彦根市金沢町　 ,150,1855906,-8755152,0351238052,1361213932,
01,消火栓,彦根市,1230,彦根市金沢町　 ,75,1865653,-8758127,0351237080,1361217784,
01,消火栓,彦根市,1231,彦根市金沢町　 ,75,1866124,-8766112,0351234488,1361217964,
01,消火栓,彦根市,1232,彦根市金沢町　 ,150,1857033,-8772121,0351232543,1361214364,
01,消火栓,彦根市,1233,彦根市金沢町　 ,150,1864055,-8778207,0351230564,1361217136,
01,消火栓,彦根市,1234,彦根市金田町　 ,75,1717126,-8779940,0351230096,1361119032,
01,消火栓,彦根市,1235,彦根市金田町　 ,75,1720424,-8791248,0351226424,1361120328,
01,消火栓,彦根市,1236,彦根市金田町　 ,300,1728068,-8789126,0351227108,1361123352,
01,消火栓,彦根市,1237,彦根市稲部町　 ,75,1757832,-8786406,0351227972,1361135124,
01,消火栓,彦根市,1238,彦根市稲部町　 ,75,1767115,-8785168,0351228368,1361138796,
01,消火栓,彦根市,1239,彦根市稲部町　 ,200,1764218,-8793715,0351225596,1361137644,
01,消火栓,彦根市,1240,彦根市稲部町　 ,75,1754240,-8812258,0351219584,1361133684,
01,消火栓,彦根市,1241,彦根市稲部町　 ,200,1792112,-8811851,0351219692,1361148660,
01,消火栓,彦根市,1242,彦根市稲部町　 ,75,1791487,-8817842,0351217748,1361148408,
01,消火栓,彦根市,1243,彦根市稲部町　 ,200,1803871,-8819149,0351217316,1361153304,
01,消火栓,彦根市,1244,彦根市稲部町　 ,150,1817088,-8827219,0351214688,1361158524,
01,消火栓,彦根市,1245,彦根市稲部町　 ,75,1828650,-8827196,0351214688,1361203096,
01,消火栓,彦根市,1246,彦根市稲部町　 ,150,1828848,-8834960,0351212168,1361203168,
01,消火栓,彦根市,1247,彦根市稲部町　 ,100,1820949,-8845847,0351208640,1361200036,
01,消火栓,彦根市,1248,彦根市稲部町　 ,100,1814581,-8848521,0351207776,1361157516,
01,消火栓,彦根市,1249,彦根市稲部町　 ,100,1809212,-8849641,0351207416,1361155392,
01,消火栓,彦根市,1250,彦根市稲部町　 ,150,1800799,-8831023,0351213464,1361152080,
01,消火栓,彦根市,1251,彦根市稲部町　 ,100,1802765,-8857973,0351204716,1361152836,
01,消火栓,彦根市,1252,彦根市稲部町　 ,100,1799367,-8843228,0351209504,1361151504,
01,消火栓,彦根市,1253,彦根市稲部町　 ,100,1789520,-8836148,0351211808,1361147616,
01,消火栓,彦根市,1254,彦根市稲部町　 ,75,1784985,-8844698,0351209036,1361145816,
01,消火栓,彦根市,1255,彦根市稲部町　 ,75,1793736,-8850560,0351207128,1361149272,
01,消火栓,彦根市,1256,彦根市彦富町　 ,75,1793024,-8858437,0351204572,1361148984,
01,消火栓,彦根市,1257,彦根市彦富町　 ,75,1787578,-8867210,0351201728,1361146824,
01,消火栓,彦根市,1258,彦根市彦富町　 ,100,1781483,-8869662,0351200936,1361144412,
01,消火栓,彦根市,1259,彦根市彦富町　 ,100,1768681,-8887768,0351155068,1361139336,
01,消火栓,彦根市,1260,彦根市稲枝町　 ,100,1777345,-8895294,0351152620,1361142756,
01,消火栓,彦根市,1261,彦根市稲枝町　 ,100,1789377,-8901925,0351150460,1361147508,
01,消火栓,彦根市,1262,彦根市稲枝町　 ,100,1787978,-8885179,0351155896,1361146968,
01,消火栓,彦根市,1263,彦根市稲枝町　 ,75,1799722,-8884490,0351156112,1361151612,
01,消火栓,彦根市,1264,彦根市稲枝町　 ,100,1800067,-8874839,0351159244,1361151756,
01,消火栓,彦根市,1265,彦根市稲枝町　 ,100,1808369,-8867085,0351201755,1361155045,
01,消火栓,彦根市,1266,彦根市稲枝町　 ,100,1817776,-8858819,0351204432,1361158771,
01,消火栓,彦根市,1267,彦根市稲枝町　 ,150,1828459,-8848279,0351207846,1361203004,
01,消火栓,彦根市,1268,彦根市肥田町　 ,75,1842214,-8836363,0351211704,1361208452,
01,消火栓,彦根市,1269,彦根市金沢町　 ,150,1876333,-8812823,0351219321,1361221963,
01,消火栓,彦根市,1270,彦根市金沢町　 ,125,1885269,-8817805,0351217698,1361225492,
01,消火栓,彦根市,1271,彦根市金沢町　 ,75,1870824,-8837426,0351211340,1361219764,
01,消火栓,彦根市,1272,彦根市金沢町　 ,75,1856255,-8836568,0351211628,1361214004,
01,消火栓,彦根市,1273,彦根市肥田町　 ,75,1848554,-8845817,0351208632,1361210952,
01,消火栓,彦根市,1274,彦根市肥田町　 ,75,1859631,-8849949,0351207283,1361215328,
01,消火栓,彦根市,1275,彦根市肥田町　 ,100,1863315,-8860513,0351203852,1361216776,
01,消火栓,彦根市,1276,彦根市肥田町　 ,150,1851484,-8863199,0351202988,1361212096,
01,消火栓,彦根市,1277,彦根市肥田町　 ,100,1842731,-8857006,0351205004,1361208640,
01,消火栓,彦根市,1278,彦根市野良田町　 ,150,1833383,-8871444,0351200324,1361204932,
01,消火栓,彦根市,1279,彦根市野良田町　 ,150,1822310,-8888771,0351154708,1361200540,
01,消火栓,彦根市,1280,彦根市野良田町　 ,150,1811144,-8905210,0351149380,1361156112,
01,消火栓,彦根市,1281,彦根市野良田町　 ,100,1820757,-8931146,0351140956,1361159892,
01,消火栓,彦根市,1282,彦根市野良田町　 ,75,1831235,-8934896,0351139732,1361204032,
01,消火栓,彦根市,1283,彦根市野良田町　 ,75,1839786,-8930886,0351141028,1361207416,
01,消火栓,彦根市,1284,彦根市野良田町　 ,100,1838390,-8942338,0351137312,1361206855,
01,消火栓,彦根市,1285,彦根市肥田町　 ,100,1898572,-8914902,0351146176,1361230672,
01,消火栓,彦根市,1286,彦根市肥田町　 ,100,1907234,-8920652,0351144304,1361234092,
01,消火栓,彦根市,1287,彦根市肥田町　 ,75,1921382,-8913250,0351146697,1361239692,
01,消火栓,彦根市,1288,彦根市肥田町　 ,100,1917902,-8927950,0351141928,1361238304,
01,消火栓,彦根市,1289,彦根市肥田町　 ,100,1927478,-8935251,0351139552,1361242084,
01,消火栓,彦根市,1290,彦根市肥田町　 ,100,1934257,-8925076,0351142850,1361244773,
01,消火栓,彦根市,1291,彦根市肥田町　 ,100,1940278,-8917143,0351145420,1361247160,
01,消火栓,彦根市,1292,彦根市肥田町　 ,75,1948212,-8923227,0351143440,1361250292,
01,消火栓,彦根市,1293,彦根市肥田町　 ,75,1942940,-8930794,0351140988,1361248201,
01,消火栓,彦根市,1294,彦根市肥田町　 ,75,1937051,-8940999,0351137680,1361245864,
01,消火栓,彦根市,1295,彦根市田原町　 ,125,1662009,-8758191,0351237188,1361057252,
01,消火栓,彦根市,1296,彦根市田原町　 ,125,1665396,-8768612,0351233804,1361058584,
01,消火栓,彦根市,1297,彦根市出路町　 ,100,1670064,-8782247,0351229376,1361100420,
01,消火栓,彦根市,1298,彦根市出路町　 ,75,1661882,-8788251,0351227432,1361057180,
01,消火栓,彦根市,1299,彦根市出路町　 ,100,1674366,-8794884,0351225272,1361102112,
01,消火栓,彦根市,1300,彦根市彦富町　 ,100,1679224,-8809289,0351220594,1361104023,
01,消火栓,彦根市,1301,彦根市彦富町　 ,100,1682331,-8818939,0351217460,1361105244,
01,消火栓,彦根市,1302,彦根市彦富町　 ,150,1686905,-8830466,0351213716,1361107044,
01,消火栓,彦根市,1303,彦根市彦富町　 ,150,1683011,-8841788,0351210044,1361105496,
01,消火栓,彦根市,1304,彦根市彦富町　 ,75,1669543,-8845362,0351208892,1361100168,
01,消火栓,彦根市,1305,彦根市彦富町　 ,150,1676473,-8851006,0351207056,1361102904,
01,消火栓,彦根市,1306,彦根市彦富町　 ,75,1684400,-8854208,0351206012,1361106036,
01,消火栓,彦根市,1307,彦根市彦富町　 ,75,1690582,-8849427,0351207560,1361108484,
01,消火栓,彦根市,1308,彦根市彦富町　 ,75,1694502,-8852526,0351206552,1361110032,
01,消火栓,彦根市,1309,彦根市彦富町　 ,100,1696210,-8840765,0351210368,1361110716,
01,消火栓,彦根市,1310,彦根市彦富町　 ,100,1704870,-8846405,0351208532,1361114136,
01,消火栓,彦根市,1311,彦根市彦富町　 ,250,1713714,-8853266,0351206300,1361117628,
01,消火栓,彦根市,1312,彦根市彦富町　 ,100,1728290,-8860304,0351204007,1361123387,
01,消火栓,彦根市,1313,彦根市彦富町　 ,100,1744424,-8872669,0351159984,1361129757,
01,消火栓,彦根市,1314,彦根市稲枝町　 ,100,1769537,-8906179,0351149092,1361139660,
01,消火栓,彦根市,1315,彦根市稲枝町　 ,75,1764800,-8904968,0351149488,1361137788,
01,消火栓,彦根市,1316,彦根市稲枝町　 ,100,1760815,-8916179,0351145852,1361136204,
01,消火栓,彦根市,1317,彦根市稲枝町　 ,100,1757461,-8923507,0351143476,1361134872,
01,消火栓,彦根市,1318,彦根市服部町　 ,100,1761126,-8935257,0351139660,1361136312,
01,消火栓,彦根市,1319,彦根市服部町　 ,100,1760716,-8956111,0351132892,1361136134,
01,消火栓,彦根市,1320,彦根市服部町　 ,75,1764000,-8965970,0351129690,1361137425,
01,消火栓,彦根市,1321,彦根市服部町　 ,75,1757100,-8972502,0351127575,1361134692,
01,消火栓,彦根市,1322,彦根市服部町　 ,75,1745194,-8971972,0351127754,1361129985,
01,消火栓,彦根市,1323,彦根市服部町　 ,100,1752614,-8959898,0351131668,1361132928,
01,消火栓,彦根市,1324,彦根市上稲葉町　 ,100,1712265,-8921634,0351144112,1361117004,
01,消火栓,彦根市,1325,彦根市上稲葉町　 ,100,1702997,-8915292,0351146176,1361113344,
01,消火栓,彦根市,1326,彦根市上稲葉町　 ,100,1688794,-8915762,0351146032,1361107728,
01,消火栓,彦根市,1327,彦根市下稲葉町　 ,75,1658985,-8903401,0351150062,1361055951,
01,消火栓,彦根市,1328,彦根市下稲葉町　 ,75,1649543,-8911508,0351147436,1361052212,
01,消火栓,彦根市,1329,彦根市下稲葉町　 ,75,1646158,-8902641,0351150316,1361050880,
01,消火栓,彦根市,1330,彦根市下稲葉町　 ,75,1651876,-8892536,0351153592,1361053148,
01,消火栓,彦根市,1331,彦根市本庄町　 ,150,1576128,-8842424,0351209900,1361023232,
01,消火栓,彦根市,1332,彦根市本庄町　 ,150,1562000,-8833020,0351212960,1361017652,
01,消火栓,彦根市,1333,彦根市本庄町　 ,150,1551060,-8824387,0351215768,1361013332,
01,消火栓,彦根市,1334,彦根市本庄町　 ,150,1542313,-8820076,0351217172,1361009876,
01,消火栓,彦根市,1335,彦根市本庄町　 ,100,1528835,-8817658,0351217964,1361004548,
01,消火栓,彦根市,1336,彦根市本庄町　 ,200,1526897,-8802244,0351222968,1361003792,
01,消火栓,彦根市,1337,彦根市本庄町　 ,75,1520178,-8813236,0351219404,1361001128,
01,消火栓,彦根市,1338,彦根市本庄町　 ,75,1513551,-8824229,0351215840,1360958500,
01,消火栓,彦根市,1339,彦根市本庄町　 ,200,1514438,-8801044,0351223364,1360958866,
01,消火栓,彦根市,1340,彦根市本庄町　 ,100,1508207,-8813056,0351219469,1360956394,
01,消火栓,彦根市,1341,彦根市本庄町　 ,100,1502259,-8822473,0351216416,1360954036,
01,消火栓,彦根市,1342,彦根市本庄町　 ,100,1495448,-8832911,0351213032,1360951336,
01,消火栓,彦根市,1343,彦根市本庄町　 ,100,1486790,-8827601,0351214760,1360947916,
01,消火栓,彦根市,1344,彦根市本庄町　 ,75,1491690,-8817720,0351217964,1360949860,
01,消火栓,彦根市,1345,彦根市本庄町　 ,150,1486748,-8801534,0351223220,1360947916,
01,消火栓,彦根市,1346,彦根市本庄町　 ,150,1481308,-8815408,0351218720,1360945756,
01,消火栓,彦根市,1347,彦根市本庄町　 ,150,1477219,-8820517,0351217064,1360944136,
01,消火栓,彦根市,1348,彦根市田附町　 ,150,1465947,-8830629,0351213788,1360939672,
01,消火栓,彦根市,1349,彦根市田附町　 ,150,1457119,-8832529,0351213176,1360936180,
01,消火栓,彦根市,1350,彦根市田附町　 ,150,1440988,-8822129,0351216560,1360929808,
01,消火栓,彦根市,1351,彦根市田附町　 ,150,1423875,-8823820,0351216020,1360923040,
01,消火栓,彦根市,1352,彦根市田附町　 ,150,1414583,-8820396,0351217136,1360919368,
01,消火栓,彦根市,1353,彦根市鳥居本町　 ,125,2650606,-8030505,0351632592,1361729040,
01,消火栓,彦根市,1354,彦根市平田町　 ,100,2267608,-8264821,0351516884,1361457228,
01,消火栓,彦根市,1355,彦根市小泉町　 ,100,2247412,-8339301,0351452728,1361449164,
01,消火栓,彦根市,1356,彦根市船町　 ,75,2405125,-8074453,0351618552,1361551840,
01,消火栓,彦根市,1357,彦根市本町２丁目　 ,75,2318306,-8103006,0351609359,1361517452,
01,消火栓,彦根市,1358,彦根市大薮町　 ,75,2199564,-8158059,0351551588,1361430408,
01,消火栓,彦根市,1359,彦根市長曽根南町　 ,150,2223642,-8182847,0351543524,1361439912,
01,消火栓,彦根市,1360,彦根市長曽根南町　 ,100,2233649,-8182601,0351543596,1361443872,
01,消火栓,彦根市,1361,彦根市芹川町　 ,100,2359132,-8227316,0351528980,1361533480,
01,消火栓,彦根市,1362,彦根市松原町　 ,250,2393365,-8030337,0351632880,1361547232,
01,消火栓,彦根市,1363,彦根市松原町　 ,100,2386146,-8017932,0351636912,1361544388,
01,消火栓,彦根市,1364,彦根市鳥居本町　 ,75,2654564,-8015630,0351637416,1361730624,
01,消火栓,彦根市,1365,彦根市甲田町　 ,150,2634733,-7859284,0351728176,1361722956,
01,消火栓,彦根市,1366,彦根市蓮台寺町　 ,200,2101950,-8471872,0351409816,1361351492,
01,消火栓,彦根市,1367,彦根市蓮台寺町　 ,200,2113981,-8479276,0351407404,1361356244,
01,消火栓,彦根市,1368,彦根市甘呂町　 ,100,2074252,-8418138,0351427276,1361340584,
01,消火栓,彦根市,1369,彦根市甘呂町　 ,100,2083864,-8403252,0351432100,1361344400,
01,消火栓,彦根市,1370,彦根市戸賀町　 ,100,2196141,-8284592,0351510525,1361428932,
01,消火栓,彦根市,1371,彦根市戸賀町　 ,100,2228389,-8305282,0351503784,1361441671,
01,消火栓,彦根市,1372,彦根市大薮町　 ,200,2163521,-8189094,0351541544,1361416116,
01,消火栓,彦根市,1373,彦根市大薮町　 ,100,2169735,-8200282,0351537908,1361418564,
01,消火栓,彦根市,1374,彦根市後三条町　 ,75,2270266,-8164096,0351549572,1361458380,
01,消火栓,彦根市,1374,彦根市後三条町,75,2270296,-8164207,0351549536,1361458392,
01,消火栓,彦根市,1375,彦根市尾末町　 ,150,2376425,-8056781,0351624312,1361540500,
01,消火栓,彦根市,1376,彦根市旭町　 ,100,2417934,-8101706,0351609696,1361556880,
01,消火栓,彦根市,1377,彦根市堀町　 ,100,2179691,-8480672,0351406900,1361422236,
01,消火栓,彦根市,1378,彦根市堀町　 ,100,2191975,-8479755,0351407188,1361427096,
01,消火栓,彦根市,1379,彦根市堀町　 ,100,2192085,-8487852,0351404560,1361427132,
01,消火栓,彦根市,1380,彦根市堀町　 ,150,2196288,-8494830,0351402292,1361428788,
01,消火栓,彦根市,1381,彦根市堀町　 ,150,2197599,-8509913,0351357396,1361429292,
01,消火栓,彦根市,1382,彦根市堀町　 ,75,2203745,-8519092,0351354412,1361431714,
01,消火栓,彦根市,1383,彦根市小泉町　 ,100,2323724,-8378093,0351440076,1361519316,
01,消火栓,彦根市,1384,彦根市小泉町　 ,100,2317180,-8388922,0351436567,1361516716,
01,消火栓,彦根市,1385,彦根市高宮町　 ,75,2400619,-8450052,0351416656,1361549662,
01,消火栓,彦根市,1386,彦根市西今町　 ,100,2171948,-8288572,0351509252,1361419356,
01,消火栓,彦根市,1387,彦根市野瀬町　 ,100,2156577,-8315395,0351500559,1361413249,
01,消火栓,彦根市,1388,彦根市葛篭町　 ,100,2197901,-8634927,0351316823,1361429291,
01,消火栓,彦根市,1389,彦根市宇尾町　 ,75,2195047,-8470874,0351410068,1361428320,
01,消火栓,彦根市,1390,彦根市堀町　 ,100,2206753,-8494139,0351402508,1361432928,
01,消火栓,彦根市,1391,彦根市犬方町　 ,100,2275325,-8511162,0351356928,1361500036,
01,消火栓,彦根市,1392,彦根市松原町　 ,100,2373860,-8023926,0351634977,1361539519,
01,消火栓,彦根市,1393,彦根市松原町　 ,200,2399041,-8009912,0351639504,1361549500,
01,消火栓,彦根市,1394,彦根市松原町　 ,100,2386029,-8007949,0351640152,1361544352,
01,消火栓,彦根市,1395,彦根市平田町　 ,200,2231160,-8243282,0351523904,1361442828,
01,消火栓,彦根市,1396,彦根市大薮町　 ,100,2184470,-8199138,0351538268,1361424396,
01,消火栓,彦根市,1397,彦根市森堂町　 ,150,2187692,-8579330,0351334875,1361425307,
01,消火栓,彦根市,1398,彦根市高宮町　 ,75,2410941,-8438084,0351420532,1361553758,
01,消火栓,彦根市,1399,彦根市正法寺町　 ,150,2504546,-8302131,0351504572,1361630936,
01,消火栓,彦根市,1400,彦根市正法寺町　 ,100,2514494,-8295906,0351506584,1361634879,
01,消火栓,彦根市,1401,彦根市地蔵町　 ,250,2510779,-8282141,0351511054,1361633424,
01,消火栓,彦根市,1402,彦根市正法寺町　 ,100,2521410,-8280343,0351511628,1361637632,
01,消火栓,彦根市,1403,彦根市平田町　 ,100,2208634,-8258534,0351518972,1361433900,
01,消火栓,彦根市,1404,彦根市平田町　 ,100,2218651,-8262170,0351517784,1361437860,
01,消火栓,彦根市,1405,彦根市戸賀町　 ,150,2219972,-8318183,0351459604,1361438328,
01,消火栓,彦根市,1406,彦根市戸賀町　 ,150,2234490,-8331106,0351455398,1361444060,
01,消火栓,彦根市,1407,彦根市中薮町　 ,200,2217809,-8141598,0351556916,1361437644,
01,消火栓,彦根市,1408,彦根市中薮町　 ,200,2227014,-8148342,0351554720,1361441280,
01,消火栓,彦根市,1409,彦根市中薮町　 ,200,2244599,-8159058,0351551228,1361448228,
