全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
332020,0100000207,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城３００番地,岡山県,倉敷市,,,,133.811695,34.564963,100,公設
332020,0100000208,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２５３０番地,岡山県,倉敷市,,,,133.81695,34.565965,150,公設
332020,0100000209,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２５４０番地,岡山県,倉敷市,,,,133.816779,34.567142,150,公設
332020,0100000210,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１１９４番地,岡山県,倉敷市,,,,133.809492,34.576269,200,公設
332020,0100000211,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１４０３番１０号,岡山県,倉敷市,,,,133.810166,34.575383,200,公設
332020,0100000212,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１３９４番３号,岡山県,倉敷市,,,,133.811076,34.574221,200,公設
332020,0100000213,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１４５１番１号,岡山県,倉敷市,,,,133.811773,34.572861,200,公設
332020,0100000214,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１７３５番８号,岡山県,倉敷市,,,,133.811746,34.570256,200,公設
332020,0100000215,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城３４９番１号先,岡山県,倉敷市,,,,133.811059,34.567137,200,公設
332020,0100000216,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城３５５番５号,岡山県,倉敷市,,,,133.809816,34.565938,200,公設
332020,0100000217,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城３５９番２号,岡山県,倉敷市,,,,133.809373,34.565343,200,公設
332020,0100000218,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城６３０番２０号,岡山県,倉敷市,,,,133.807315,34.565511,100,公設
332020,0100000219,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２５０１番１１号,岡山県,倉敷市,,,,133.816925,34.565056,250,公設
332020,0100000220,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１６１番地,岡山県,倉敷市,,,,133.808555,34.563815,200,公設
332020,0100000221,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１９１６番９号,岡山県,倉敷市,,,,133.812423,34.56414,100,公設
332020,0100000222,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１０６８番地,岡山県,倉敷市,,,,133.806316,34.576061,200,公設
332020,0100000223,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１５２番１号,岡山県,倉敷市,,,,133.807854,34.562872,200,公設
332020,0100000224,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城６５４番地,岡山県,倉敷市,,,,133.806235,34.564098,200,公設
332020,0100000225,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２４０１番７８号,岡山県,倉敷市,,,,133.81827,34.563315,75,公設
332020,0100000226,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２４０１番４６号,岡山県,倉敷市,,,,133.817955,34.562436,75,公設
332020,0100000227,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２４６５番２８号先,岡山県,倉敷市,,,,133.817163,34.56398,75,公設
332020,0100000228,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城３３２番１０号,岡山県,倉敷市,,,,133.812687,34.567226,150,公設
332020,0100000229,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２５０２番地,岡山県,倉敷市,,,,133.818308,34.56483,200,公設
332020,0100000230,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城４０７番地,岡山県,倉敷市,,,,133.811632,34.56865,100,公設
332020,0100000231,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城４７４番１号,岡山県,倉敷市,,,,133.808707,34.5681,75,公設
332020,0100000232,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１１５１番２号,岡山県,倉敷市,,,,133.80827,34.577226,75,公設
332020,0100000233,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２３９３番１３号,岡山県,倉敷市,,,,133.81685,34.562039,150,公設
332020,0100000234,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２８４番地,岡山県,倉敷市,,,,133.810739,34.565177,100,公設
332020,0100000235,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１６０９番地,岡山県,倉敷市,,,,133.81322,34.569969,100,公設
332020,0100000236,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城９４３番地,岡山県,倉敷市,,,,133.80587,34.570452,250,公設
332020,0100000237,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城７３６番９号,岡山県,倉敷市,,,,133.804789,34.565378,200,公設
332020,0100000238,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１９５０番２号,岡山県,倉敷市,,,,133.813138,34.563305,75,公設
332020,0100000239,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城３３０番１４号　地先,岡山県,倉敷市,,,,133.812758,34.565808,100,公設
332020,0100000240,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城１０２１番１号,岡山県,倉敷市,,,,133.805938,34.574275,200,公設
332020,0100000241,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２３８５番１０号,岡山県,倉敷市,,,,133.815352,34.561662,100,公設
332020,0100000242,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町天城２２７１番地先,岡山県,倉敷市,,,,133.813211,34.560824,75,公設
332020,0100000243,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸８１０番地,岡山県,倉敷市,,,,133.815311,34.558057,75,公設
332020,0100000244,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸６４６番地先,岡山県,倉敷市,,,,133.81603,34.556138,75,公設
332020,0100000245,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１５０１番２号,岡山県,倉敷市,,,,133.820896,34.561732,200,公設
332020,0100000246,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１４０６番地１,岡山県,倉敷市,,,,133.822417,34.560098,75,公設
332020,0100000247,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１６３２番地,岡山県,倉敷市,,,,133.82578,34.558822,100,公設
332020,0100000248,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１０６８番４号,岡山県,倉敷市,,,,133.819569,34.557285,150,公設
332020,0100000250,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１１１６番１６号,岡山県,倉敷市,,,,133.821772,34.5559,100,公設
332020,0100000251,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１１７４番地,岡山県,倉敷市,,,,133.820377,34.555602,100,公設
332020,0100000252,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１１１６番４３号,岡山県,倉敷市,,,,133.822158,34.555175,100,公設
332020,0100000253,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１１７８番４号,岡山県,倉敷市,,,,133.820557,34.554893,100,公設
332020,0100000254,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１１５１番２５号,岡山県,倉敷市,,,,133.822013,34.554393,100,公設
332020,0100000255,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１１７８番２６号,岡山県,倉敷市,,,,133.820809,34.554165,100,公設
332020,0100000256,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１１７８番５５号,岡山県,倉敷市,,,,133.819831,34.554166,100,公設
332020,0100000257,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸４８番地,岡山県,倉敷市,,,,133.809646,34.560481,100,公設
332020,0100000258,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸３６３番１０号前,岡山県,倉敷市,,,,133.810748,34.559864,300,公設
332020,0100000259,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸３６４番２号,岡山県,倉敷市,,,,133.812135,34.559383,300,公設
332020,0100000260,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸７６８番地,岡山県,倉敷市,,,,133.814098,34.559157,300,公設
332020,0100000261,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸８３６番地,岡山県,倉敷市,,,,133.816023,34.559299,300,公設
332020,0100000262,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸８４３番３号,岡山県,倉敷市,,,,133.818579,34.559673,150,公設
332020,0100000263,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１６１５番地,岡山県,倉敷市,,,,133.824543,34.55976,100,公設
332020,0100000264,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１６３８番地先,岡山県,倉敷市,,,,133.826087,34.55738,100,公設
332020,0100000265,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１２３９番６号,岡山県,倉敷市,,,,133.822593,34.552027,75,公設
332020,0100000266,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸３番１２号,岡山県,倉敷市,,,,133.807412,34.560999,300,公設
332020,0100000267,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１３７６番地,岡山県,倉敷市,,,,133.821771,34.556956,150,公設
332020,0100000268,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸３７８番地先,岡山県,倉敷市,,,,133.810957,34.558901,75,公設
332020,0100000269,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸９１８番５号,岡山県,倉敷市,,,,133.818478,34.55597,150,公設
332020,0100000270,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１５３０番地,岡山県,倉敷市,,,,133.823751,34.561279,75,公設
332020,0100000271,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１４９１番２４号,岡山県,倉敷市,,,,133.822111,34.56159,100,公設
332020,0100000272,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１４９１番８３号,岡山県,倉敷市,,,,133.822711,34.562888,150,公設
332020,0100000273,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸５４番地先,岡山県,倉敷市,,,,133.810116,34.559937,100,公設
332020,0100000274,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１４１２－４,岡山県,倉敷市,,,,133.821639,34.559276,150,公設
332020,0100000275,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１６４５番２号地先,岡山県,倉敷市,,,,133.824969,34.556124,100,公設
332020,0100000276,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１６７９番地　地先,岡山県,倉敷市,,,,133.824879,34.555144,100,公設
332020,0100000277,岡山県倉敷市,消火栓,332020,,倉敷市藤戸町藤戸１８２４番地,岡山県,倉敷市,,,,133.82742,34.553821,75,公設
332020,0100000278,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１８４４番地,岡山県,倉敷市,,,,133.819017,34.573123,200,公設
332020,0100000279,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１２８番地,岡山県,倉敷市,,,,133.819157,34.573917,100,公設
332020,0100000280,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１４４番１号地先,岡山県,倉敷市,,,,133.819612,34.573971,250,公設
332020,0100000281,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町３３番地,岡山県,倉敷市,,,,133.819406,34.574622,100,公設
332020,0100000282,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１２１番地先,岡山県,倉敷市,,,,133.820009,34.574758,250,公設
332020,0100000283,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町３８番２号地先,岡山県,倉敷市,,,,133.819685,34.57519,100,公設
332020,0100000284,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１１６番地先,岡山県,倉敷市,,,,133.82045,34.575597,100,公設
332020,0100000285,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町４１番地先,岡山県,倉敷市,,,,133.81999,34.575803,250,公設
332020,0100000286,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１１２番地先,岡山県,倉敷市,,,,133.820636,34.576009,100,公設
332020,0100000287,岡山県倉敷市,消火栓,332020,,倉敷市浜ノ茶屋３１３番地３,岡山県,倉敷市,,,,133.767771,34.612686,100,公設
332020,0100000288,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１１１番地,岡山県,倉敷市,,,,133.820309,34.57642,150,公設
332020,0100000289,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１１０番地先,岡山県,倉敷市,,,,133.820834,34.576411,100,公設
332020,0100000290,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町４７番１号地先,岡山県,倉敷市,,,,133.820537,34.576884,150,公設
332020,0100000291,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１６３番１号地先,岡山県,倉敷市,,,,133.821035,34.576815,100,公設
332020,0100000292,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１０２番５号地先,岡山県,倉敷市,,,,133.820756,34.577328,150,公設
332020,0100000293,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１０２番地先,岡山県,倉敷市,,,,133.82129,34.577314,100,公設
332020,0100000294,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町６４番地,岡山県,倉敷市,,,,133.821107,34.578078,150,公設
332020,0100000295,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１８１番地先,岡山県,倉敷市,,,,133.821771,34.577933,150,公設
332020,0100000296,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１４２番２号地先,岡山県,倉敷市,,,,133.819827,34.573895,100,公設
332020,0100000297,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１４７番３号先,岡山県,倉敷市,,,,133.820223,34.574413,100,公設
332020,0100000298,岡山県倉敷市,消火栓,332020,,倉敷市浜ノ茶屋２４４番地先,岡山県,倉敷市,,,,133.769778,34.613066,150,公設
332020,0100000299,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１５２番２号地先,岡山県,倉敷市,,,,133.820643,34.575111,100,公設
332020,0100000300,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１５６番１地先,岡山県,倉敷市,,,,133.820981,34.575676,100,公設
332020,0100000301,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１６３番１４号,岡山県,倉敷市,,,,133.821439,34.57647,75,公設
332020,0100000302,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１６７番地先,岡山県,倉敷市,,,,133.821773,34.577017,100,公設
332020,0100000303,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１７６番地,岡山県,倉敷市,,,,133.822294,34.577806,100,公設
332020,0100000304,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１９５番地先,岡山県,倉敷市,,,,133.822527,34.5776,150,公設
332020,0100000305,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１９７番３号地先,岡山県,倉敷市,,,,133.823054,34.577395,150,公設
332020,0100000306,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町２７４番地１４,岡山県,倉敷市,,,,133.823833,34.576995,150,公設
332020,0100000307,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町２７１,岡山県,倉敷市,,,,133.824474,34.576735,150,公設
332020,0100000308,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町３６３番地先,岡山県,倉敷市,,,,133.825043,34.576266,150,公設
332020,0100000309,岡山県倉敷市,消火栓,332020,,倉敷市浜ノ茶屋１５０番地４先,岡山県,倉敷市,,,,133.769123,34.61259,100,公設
332020,0100000310,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町２８０番１０号地先,岡山県,倉敷市,,,,133.823269,34.576776,75,公設
332020,0100000311,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町２７２番地,岡山県,倉敷市,,,,133.824159,34.576288,75,公設
332020,0100000312,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町４８１番地,岡山県,倉敷市,,,,133.824417,34.575309,150,公設
332020,0100000313,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町２７１番１号地先,岡山県,倉敷市,,,,133.825125,34.576814,150,公設
332020,0100000314,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町２３３番５７号,岡山県,倉敷市,,,,133.825393,34.577887,150,公設
332020,0100000315,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町１９８番１６号地先,岡山県,倉敷市,,,,133.823592,34.57845,100,公設
332020,0100000316,岡山県倉敷市,消火栓,332020,,倉敷市茶屋町２０１番地地先,岡山県,倉敷市,,,,133.822818,34.578476,100,公設
